date,home_team,away_team,result,season,result_code
2019-12-07,Ding Liren,MVL,H,2019,1
2019-12-07,Aronian,Carlsen,D,2019,0
2019-12-07,Ding Liren,MVL,H,2019,1
2019-12-07,Wang Hao,Harikrishna,D,2019,0
2019-12-08,MVL,Ding Liren,H,2019,1
2019-12-08,Ding Liren,MVL,D,2019,0
2019-12-08,MVL,Ding Liren,H,2019,1
2019-12-08,Ding Liren,MVL,A,2019,-1
2019-12-08,Ding Liren,MVL,H,2019,1
2019-12-08,Ding Liren,MVL,A,2019,-1
2019-12-08,MVL,Ding Liren,D,2019,0
2019-12-11,Navara,Wang Hao,D,2019,0
2019-12-11,Wei Yi,Giri,D,2019,0
2019-12-11,Yu Yangyi,So,D,2019,0
2019-12-11,Topalov,MVL,D,2019,0
2019-12-12,Wang Hao,Navara,D,2019,0
2019-12-12,Giri,Wei Yi,D,2019,0
2019-12-12,So,Yu Yangyi,H,2019,1
2019-12-12,MVL,Topalov,D,2019,0
2019-12-13,Wang Hao,Navara,D,2019,0
2019-12-13,Harikrishna,Karjakin,D,2019,0
2019-12-13,Navara,Wang Hao,H,2019,1
2019-12-13,Wang Hao,Navara,D,2019,0
2019-12-13,Navara,Wang Hao,D,2019,0
2019-12-13,Wei Yi,Giri,H,2019,1
2019-12-13,Wang Hao,Navara,D,2019,0
2019-12-13,Giri,Wei Yi,D,2019,0
2019-12-13,Topalov,MVL,A,2019,-1
2019-12-13,Navara,Wang Hao,D,2019,0
2019-12-13,MVL,Topalov,H,2019,1
2019-12-14,MVL,Andreikin,D,2019,0
2019-12-14,So,Nepomniachtchi,D,2019,0
2019-12-14,Karjakin,Wei Yi,D,2019,0
2019-12-14,MVL,Andreikin,D,2019,0
2019-12-14,Karjakin,Wei Yi,D,2019,0
2019-12-15,Wei Yi,Karjakin,D,2019,0
2019-12-15,Andreikin,MVL,D,2019,0
2019-12-15,Nepomniachtchi,So,D,2019,0
2019-12-15,Wei Yi,Karjakin,D,2019,0
2019-12-15,Andreikin,MVL,D,2019,0
2019-12-16,Karjakin,Wei Yi,A,2019,-1
2019-12-16,Wei Yi,Karjakin,D,2019,0
2019-12-16,MVL,Andreikin,D,2019,0
2019-12-16,Andreikin,MVL,A,2019,-1
2019-12-16,Wei Yi,Karjakin,H,2019,1
2019-12-16,Karjakin,Wei Yi,H,2019,1
2019-12-17,Nepomniachtchi,MVL,H,2019,1
2019-12-17,Wei Yi,Navara,D,2019,0
2019-12-17,Nepomniachtchi,MVL,H,2019,1
2019-12-17,Wei Yi,Navara,D,2019,0
2019-12-18,MVL,Nepomniachtchi,D,2019,0
2019-12-18,Navara,Wei Yi,D,2019,0
2019-12-18,Navara,Wei Yi,D,2019,0
2019-12-18,MVL,Nepomniachtchi,D,2019,0
2019-12-19,Navara,Wei Yi,D,2019,0
2019-12-19,Wei Yi,Navara,H,2019,1
2019-12-21,Wei Yi,Nepomniachtchi,A,2019,-1
2019-12-21,Wei Yi,Nepomniachtchi,A,2019,-1
2019-12-22,Nepomniachtchi,Wei Yi,D,2019,0
2019-12-22,Nepomniachtchi,Wei Yi,D,2019,0
2019-12-22,Ding Liren,Bu Xiangzhi,D,2019,0
2019-12-22,Yu Yangyi,Wang Hao,D,2019,0
2019-12-22,Bu Xiangzhi,Yu Yangyi,D,2019,0
2019-12-22,Yu Yangyi,Ding Liren,D,2019,0
2019-12-22,Ding Liren,Wang Hao,D,2019,0
2019-12-22,Bu Xiangzhi,Ding Liren,D,2019,0
2019-12-22,Wang Hao,Yu Yangyi,H,2019,1
2019-12-22,Wang Hao,Bu Xiangzhi,D,2019,0
2019-12-23,Ding Liren,Bu Xiangzhi,D,2019,0
2019-12-23,Ding Liren,Yu Yangyi,D,2019,0
2019-12-23,Bu Xiangzhi,Wang Hao,D,2019,0
2019-12-23,Yu Yangyi,Bu Xiangzhi,D,2019,0
2019-12-23,Wang Hao,Ding Liren,D,2019,0
2019-12-26,Le Quang Liem,Vallejo Pons,D,2019,0
2019-12-27,Yu Yangyi,Firouzja,D,2019,0
2019-12-27,Wang Hao,MVL,D,2019,0
2019-12-27,Carlsen,Le Quang Liem,H,2019,1
2019-12-27,Mamedyarov,Wang Hao,D,2019,0
2019-12-27,MVL,Mamedyarov,H,2019,1
2019-12-27,Carlsen,Wang Hao,D,2019,0
2019-12-27,Wang Hao,Nepomniachtchi,D,2019,0
2019-12-28,Firouzja,Le Quang Liem,H,2019,1
2019-12-28,Le Quang Liem,Vidit,H,2019,1
2019-12-28,Nepomniachtchi,Yu Yangyi,A,2019,-1
2019-12-28,Wang Hao,Firouzja,A,2019,-1
2019-12-28,Artemiev,MVL,H,2019,1
2019-12-28,Nakamura,MVL,D,2019,0
2019-12-28,MVL,Duda,D,2019,0
2019-12-28,Le Quang Liem,Aronian,A,2019,-1
2019-12-28,Dominguez Perez,Wang Hao,H,2019,1
2019-12-28,Aronian,Wang Hao,D,2019,0
2019-12-28,MVL,Carlsen,D,2019,0
2019-12-29,Firouzja,Yu Yangyi,A,2019,-1
2019-12-29,Yu Yangyi,Duda,D,2019,0
2019-12-29,Yu Yangyi,Andreikin,D,2019,0
2019-12-29,Le Quang Liem,Tomashevsky,D,2019,0
2019-12-30,Yu Yangyi,Aronian,D,2019,0
2019-12-30,Wang Hao,Duda,D,2019,0
2019-12-30,Yu Yangyi,Carlsen,D,2019,0
2019-12-30,Wojtaszek,Wang Hao,D,2019,0
2019-12-30,Firouzja,Wang Hao,D,2019,0
2019-12-30,Kramnik,Firouzja,H,2019,1
2019-12-30,MVL,Kramnik,D,2019,0
2019-12-30,MVL,Wang Hao,D,2019,0
2019-12-30,Yu Yangyi,Vidit,H,2019,1
2019-12-30,Giri,Firouzja,A,2019,-1
2019-12-30,Nakamura,MVL,H,2019,1
2019-12-30,Artemiev,MVL,D,2019,0
2019-12-30,Giri,Yu Yangyi,D,2019,0
2019-12-30,MVL,Carlsen,D,2019,0
2019-12-30,MVL,Aronian,H,2019,1
2019-12-30,Nakamura,Yu Yangyi,H,2019,1
2019-12-30,Kramnik,Yu Yangyi,H,2019,1
2020-01-11,Vitiugov,Duda,D,2020,0
2020-01-11,Anand,Artemiev,D,2020,0
2020-01-11,Caruana,So,D,2020,0
2020-01-11,Carlsen,Giri,D,2020,0
2020-01-11,Vitiugov,Duda,D,2020,0
2020-01-12,Yu Yangyi,Carlsen,D,2020,0
2020-01-12,Yu Yangyi,Carlsen,D,2020,0
2020-01-12,Duda,Firouzja,D,2020,0
2020-01-12,Artemiev,Vitiugov,H,2020,1
2020-01-12,Giri,Caruana,D,2020,0
2020-01-12,So,Anand,H,2020,1
2020-01-13,Firouzja,Artemiev,H,2020,1
2020-01-13,Carlsen,Xiong,D,2020,0
2020-01-13,Caruana,Yu Yangyi,H,2020,1
2020-01-13,Anand,Giri,D,2020,0
2020-01-13,Vitiugov,So,D,2020,0
2020-01-13,Vitiugov,So,D,2020,0
2020-01-13,Firouzja,Artemiev,H,2020,1
2020-01-13,Caruana,Yu Yangyi,H,2020,1
2020-01-14,So,Firouzja,H,2020,1
2020-01-14,Yu Yangyi,Anand,D,2020,0
2020-01-14,Giri,Vitiugov,D,2020,0
2020-01-14,Xiong,Caruana,D,2020,0
2020-01-14,So,Firouzja,H,2020,1
2020-01-14,Yu Yangyi,Anand,D,2020,0
2020-01-16,Firouzja,Giri,H,2020,1
2020-01-16,Duda,Artemiev,D,2020,0
2020-01-16,Anand,Xiong,H,2020,1
2020-01-16,Vitiugov,Yu Yangyi,D,2020,0
2020-01-16,Vitiugov,Yu Yangyi,D,2020,0
2020-01-16,Duda,Artemiev,D,2020,0
2020-01-17,Xiong,Vitiugov,D,2020,0
2020-01-17,Yu Yangyi,Firouzja,D,2020,0
2020-01-17,So,Duda,D,2020,0
2020-01-17,Carlsen,Caruana,D,2020,0
2020-01-17,Yu Yangyi,Firouzja,D,2020,0
2020-01-18,Duda,Giri,D,2020,0
2020-01-18,Artemiev,So,D,2020,0
2020-01-18,Firouzja,Xiong,H,2020,1
2020-01-18,Anand,Carlsen,D,2020,0
2020-01-19,Caruana,Anand,H,2020,1
2020-01-19,Yu Yangyi,Duda,A,2020,-1
2020-01-19,Giri,Artemiev,D,2020,0
2020-01-19,Carlsen,Vitiugov,H,2020,1
2020-01-19,Yu Yangyi,Duda,A,2020,-1
2020-01-21,Duda,Xiong,D,2020,0
2020-01-21,Artemiev,Yu Yangyi,D,2020,0
2020-01-21,Firouzja,Carlsen,A,2020,-1
2020-01-21,So,Giri,D,2020,0
2020-01-21,Vitiugov,Caruana,D,2020,0
2020-01-21,Artemiev,Yu Yangyi,D,2020,0
2020-01-21,Duda,Xiong,D,2020,0
2020-01-22,Xiong,Artemiev,H,2020,1
2020-01-22,Yu Yangyi,So,D,2020,0
2020-01-22,Anand,Vitiugov,D,2020,0
2020-01-22,Yu Yangyi,So,D,2020,0
2020-01-22,Caruana,Firouzja,H,2020,1
2020-01-24,Firouzja,Anand,A,2020,-1
2020-01-24,Duda,Carlsen,D,2020,0
2020-01-24,Giri,Yu Yangyi,D,2020,0
2020-01-24,So,Xiong,D,2020,0
2020-01-24,Giri,Yu Yangyi,D,2020,0
2020-01-25,Xiong,Giri,D,2020,0
2020-01-25,Carlsen,Artemiev,D,2020,0
2020-01-25,Vitiugov,Firouzja,D,2020,0
2020-01-25,Caruana,Duda,H,2020,1
2020-01-26,Artemiev,Caruana,A,2020,-1
2020-01-26,Yu Yangyi,Xiong,D,2020,0
2020-01-26,Duda,Anand,D,2020,0
2020-01-26,So,Carlsen,D,2020,0
2020-01-26,Yu Yangyi,Xiong,D,2020,0
2020-02-08,Navara,Vitiugov,H,2020,1
2020-02-09,Vitiugov,Harikrishna,D,2020,0
2020-02-12,Navara,Duda,A,2020,-1
2020-02-13,Harikrishna,Duda,D,2020,0
2020-02-14,Firouzja,Harikrishna,H,2020,1
2020-02-15,Firouzja,Vitiugov,D,2020,0
2020-02-16,Vitiugov,Harikrishna,D,2020,0
2020-02-16,Vidit,Firouzja,H,2020,1
2020-02-18,Vitiugov,Vidit,D,2020,0
2020-02-18,Firouzja,Navara,D,2020,0
2020-02-19,Duda,Firouzja,A,2020,-1
2020-02-19,Navara,Vitiugov,D,2020,0
2020-02-19,Vidit,Harikrishna,D,2020,0
2020-02-20,Vitiugov,Duda,D,2020,0
2020-02-20,Vidit,Navara,A,2020,-1
2020-02-20,Vitiugov,Duda,D,2020,0
2020-02-21,Navara,Harikrishna,A,2020,-1
2020-02-21,Duda,Vidit,H,2020,1
